year,city1,city2,fare,state1,state2
2021,Charlotte,Chicago,154.35,NC,IL
2021,Charlotte,Chicago,166.59,NC,IL
2021,Charlotte,New York City,175.31,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,232.53,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,173.95,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,170.13,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,171.44,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,244.79,NC,NY (Metropolitan Area)
2021,Charlotte,San Francisco,230.92,NC,CA (Metropolitan Area)
2021,Charlotte,San Francisco,268.64,NC,CA (Metropolitan Area)
2021,Charlotte,San Francisco,298.6,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,267.67,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,240.27,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,231.34,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,250.81,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,290.51,NC,CA (Metropolitan Area)
2021,Columbus,Denver,197.07,OH,CO
2021,Columbus,Seattle,224.48,OH,WA
2021,Columbus,Washington,158.13,OH,DC (Metropolitan Area)
2021,Columbus,Washington,150.98,OH,DC (Metropolitan Area)
2021,Columbus,Washington,174.47,OH,DC (Metropolitan Area)
2021,Columbus,New York City,199.73,OH,NY (Metropolitan Area)
2021,Columbus,New York City,231.39,OH,NY (Metropolitan Area)
2021,Columbus,New York City,202.03,OH,NY (Metropolitan Area)
2021,Columbus,New York City,212.96,OH,NY (Metropolitan Area)
2021,Columbus,New York City,184.59,OH,NY (Metropolitan Area)
2021,Columbus,New York City,182.39,OH,NY (Metropolitan Area)
2021,Columbus,Las Vegas,182.84,OH,NV
2021,Columbus,San Francisco,275.31,OH,CA (Metropolitan Area)
2021,Columbus,San Francisco,320.76,OH,CA (Metropolitan Area)
2021,Columbus,San Francisco,283.54,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,233.9,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,216.66,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,218.38,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,278.07,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,257.72,OH,CA (Metropolitan Area)
2021,St. Louis,Washington,184.67,MO,DC (Metropolitan Area)
2021,St. Louis,Washington,173.79,MO,DC (Metropolitan Area)
2021,St. Louis,Washington,195.96,MO,DC (Metropolitan Area)
2021,Myrtle Beach,Washington,103.88,SC,DC (Metropolitan Area)
2021,Myrtle Beach,Washington,158.19,SC,DC (Metropolitan Area)
2021,Myrtle Beach,Washington,157.87,SC,DC (Metropolitan Area)
2021,Myrtle Beach,New York City,109.07,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,221.81,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,96.64,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,190.11,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,106.87,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,79.16,SC,NY (Metropolitan Area)
2021,Jacksonville,Washington,180.12,FL,DC (Metropolitan Area)
2021,Jacksonville,Washington,162.08,FL,DC (Metropolitan Area)
2021,Jacksonville,Washington,175.11,FL,DC (Metropolitan Area)
2021,Jacksonville,New York City,179.88,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,218.5,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,182.53,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,166.97,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,189.1,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,168.42,FL,NY (Metropolitan Area)
2021,Jacksonville,Los Angeles,242.53,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,195.05,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,145.99,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,246.97,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,260.06,FL,CA (Metropolitan Area)
2021,Detroit,Washington,146.52,MI,DC (Metropolitan Area)
2021,Detroit,Washington,157.37,MI,DC (Metropolitan Area)
2021,Detroit,Washington,156.89,MI,DC (Metropolitan Area)
2021,Detroit,New York City,208.73,MI,NY (Metropolitan Area)
2021,Detroit,New York City,249.67,MI,NY (Metropolitan Area)
2021,Detroit,New York City,228.02,MI,NY (Metropolitan Area)
2021,Detroit,New York City,221.63,MI,NY (Metropolitan Area)
2021,Detroit,New York City,184.92,MI,NY (Metropolitan Area)
2021,Detroit,New York City,236.38,MI,NY (Metropolitan Area)
2021,Detroit,San Francisco,185.37,MI,CA (Metropolitan Area)
2021,Detroit,San Francisco,304.19,MI,CA (Metropolitan Area)
2021,Detroit,San Francisco,292.92,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,263.15,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,209.27,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,199.21,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,286.49,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,269.18,MI,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,231.97,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,195.72,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,185.67,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,251.0,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,234.72,IA,CA (Metropolitan Area)
2021,Houston,Seattle,229.49,TX,WA
2021,Houston,Seattle,241.41,TX,WA
2021,Houston,Nashville,163.11,TX,TN
2021,Houston,Nashville,174.84,TX,TN
2021,Houston,Washington,178.96,TX,DC (Metropolitan Area)
2021,Houston,Washington,203.73,TX,DC (Metropolitan Area)
2021,Houston,Washington,226.64,TX,DC (Metropolitan Area)
2021,Houston,Washington,174.07,TX,DC (Metropolitan Area)
2021,Houston,Washington,280.39,TX,DC (Metropolitan Area)
2021,Houston,Washington,259.85,TX,DC (Metropolitan Area)
2021,Houston,New York City,242.1,TX,NY (Metropolitan Area)
2021,Houston,New York City,316.17,TX,NY (Metropolitan Area)
2021,Houston,New York City,208.23,TX,NY (Metropolitan Area)
2021,Houston,New York City,274.69,TX,NY (Metropolitan Area)
2021,Houston,New York City,185.76,TX,NY (Metropolitan Area)
2021,Houston,New York City,214.66,TX,NY (Metropolitan Area)
2021,Houston,New York City,304.56,TX,NY (Metropolitan Area)
2021,Houston,New York City,196.62,TX,NY (Metropolitan Area)
2021,Houston,New York City,200.65,TX,NY (Metropolitan Area)
2021,Houston,New York City,232.65,TX,NY (Metropolitan Area)
2021,Houston,New York City,285.29,TX,NY (Metropolitan Area)
2021,Houston,Las Vegas,171.97,TX,NV
2021,Houston,Las Vegas,175.49,TX,NV
2021,Houston,San Francisco,206.44,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,234.77,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,231.06,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,178.54,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,276.83,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,276.62,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,206.58,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,168.07,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,135.76,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,194.35,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,189.52,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,211.88,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,165.7,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,170.27,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,234.37,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,251.45,TX,CA (Metropolitan Area)
2021,Houston,New Orleans,145.85,TX,LA
2021,Houston,New Orleans,140.09,TX,LA
2021,Houston,San Diego,190.58,TX,CA
2021,Houston,San Diego,232.48,TX,CA
2021,Houston,Portland,262.51,TX,OR
2021,Houston,Portland,280.66,TX,OR
2021,Orlando,Washington,135.36,FL,DC (Metropolitan Area)
2021,Orlando,Washington,140.0,FL,DC (Metropolitan Area)
2021,Orlando,Washington,155.58,FL,DC (Metropolitan Area)
2021,Orlando,San Francisco,216.5,FL,CA (Metropolitan Area)
2021,Orlando,San Francisco,257.17,FL,CA (Metropolitan Area)
2021,Orlando,San Francisco,245.46,FL,CA (Metropolitan Area)
2021,Panama City,Washington,163.85,FL,DC (Metropolitan Area)
2021,Panama City,Washington,170.83,FL,DC (Metropolitan Area)
2021,Panama City,Washington,180.13,FL,DC (Metropolitan Area)
2021,Valparaiso,Washington,153.74,FL,DC (Metropolitan Area)
2021,Valparaiso,Washington,184.64,FL,DC (Metropolitan Area)
2021,Valparaiso,Washington,233.29,FL,DC (Metropolitan Area)
2021,Eugene,Los Angeles,199.91,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,158.33,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,220.0,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,192.61,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,193.4,OR,CA (Metropolitan Area)
2021,Key West,Washington,264.43,FL,DC (Metropolitan Area)
2021,Key West,Washington,217.88,FL,DC (Metropolitan Area)
2021,Key West,Washington,254.05,FL,DC (Metropolitan Area)
2021,Key West,New York City,213.81,FL,NY (Metropolitan Area)
2021,Key West,New York City,283.35,FL,NY (Metropolitan Area)
2021,Key West,New York City,194.0,FL,NY (Metropolitan Area)
2021,Key West,New York City,210.21,FL,NY (Metropolitan Area)
2021,Key West,New York City,193.19,FL,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,Washington,149.5,MN,DC (Metropolitan Area)
2021,Minneapolis/St. Paul,Washington,185.75,MN,DC (Metropolitan Area)
2021,Minneapolis/St. Paul,Washington,177.96,MN,DC (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,217.85,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,317.43,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,227.07,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,239.07,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,243.29,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,138.0,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,San Francisco,194.15,MN,CA (Metropolitan Area)
2021,Minneapolis/St. Paul,San Francisco,209.51,MN,CA (Metropolitan Area)
2021,Minneapolis/St. Paul,San Francisco,245.34,MN,CA (Metropolitan Area)
2021,New York City,Seattle,242.36,NY (Metropolitan Area),WA
2021,New York City,Seattle,295.05,NY (Metropolitan Area),WA
2021,New York City,Seattle,259.29,NY (Metropolitan Area),WA
2021,New York City,Seattle,257.59,NY (Metropolitan Area),WA
2021,New York City,Seattle,266.77,NY (Metropolitan Area),WA
2021,New York City,Seattle,645.67,NY (Metropolitan Area),WA
2021,New York City,Washington,204.94,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,240.86,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,216.56,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,160.82,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,206.88,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,169.77,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,172.42,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,67.9,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,165.4,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,191.2,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,236.0,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,San Francisco,318.11,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,330.16,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,304.88,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,326.12,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,422.75,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,252.67,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,412.67,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,650.0,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,266.41,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,322.34,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,282.93,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,207.92,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,323.55,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,252.63,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,284.2,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Diego,249.42,NY (Metropolitan Area),CA
2021,New York City,San Diego,384.52,NY (Metropolitan Area),CA
2021,New York City,San Diego,309.21,NY (Metropolitan Area),CA
2021,New York City,San Diego,278.35,NY (Metropolitan Area),CA
2021,New York City,San Diego,313.41,NY (Metropolitan Area),CA
2021,New York City,San Diego,246.79,NY (Metropolitan Area),CA
2021,New York City,Portland,280.65,NY (Metropolitan Area),OR
2021,New York City,Portland,478.83,NY (Metropolitan Area),OR
2021,New York City,Portland,379.0,NY (Metropolitan Area),OR
2021,New York City,Portland,255.06,NY (Metropolitan Area),OR
2021,New York City,Portland,371.56,NY (Metropolitan Area),OR
2021,New York City,Portland,232.33,NY (Metropolitan Area),OR
2021,New York City,Portland,172.39,NY (Metropolitan Area),ME
2021,New York City,Portland,243.0,NY (Metropolitan Area),ME
2021,New York City,Portland,155.54,NY (Metropolitan Area),ME
2021,New York City,Portland,174.27,NY (Metropolitan Area),ME
2021,Fort Myers,Washington,175.99,FL,DC (Metropolitan Area)
2021,Fort Myers,Washington,178.7,FL,DC (Metropolitan Area)
2021,Fort Myers,Washington,178.79,FL,DC (Metropolitan Area)
2021,Fort Myers,New York City,161.16,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,167.99,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,125.2,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,160.76,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,178.68,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,158.0,FL,NY (Metropolitan Area)
2021,Fort Myers,Los Angeles,250.14,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,297.23,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,183.46,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,261.94,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,286.88,FL,CA (Metropolitan Area)
2021,Greenville/Spartanburg,Washington,133.28,SC,DC (Metropolitan Area)
2021,Greenville/Spartanburg,Washington,168.98,SC,DC (Metropolitan Area)
2021,Greenville/Spartanburg,Washington,166.04,SC,DC (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,214.51,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,281.31,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,223.11,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,261.44,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,212.5,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,185.8,SC,NY (Metropolitan Area)
2021,Grand Rapids,Washington,154.09,MI,DC (Metropolitan Area)
2021,Grand Rapids,Washington,166.93,MI,DC (Metropolitan Area)
2021,Grand Rapids,Washington,179.71,MI,DC (Metropolitan Area)
2021,Grand Rapids,Los Angeles,250.32,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,214.98,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,218.01,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,273.85,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,275.34,MI,CA (Metropolitan Area)
2021,Hilton Head,New York City,189.95,SC,NY (Metropolitan Area)
2021,Hilton Head,New York City,218.59,SC,NY (Metropolitan Area)
2021,Hilton Head,New York City,169.67,SC,NY (Metropolitan Area)
2021,Hilton Head,New York City,202.38,SC,NY (Metropolitan Area)
2021,Hilton Head,New York City,168.86,SC,NY (Metropolitan Area)
2021,Las Vegas,Washington,202.15,NV,DC (Metropolitan Area)
2021,Las Vegas,Washington,256.87,NV,DC (Metropolitan Area)
2021,Las Vegas,Washington,279.01,NV,DC (Metropolitan Area)
2021,Las Vegas,New York City,217.37,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,424.0,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,244.21,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,266.33,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,213.11,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,293.57,NV,NY (Metropolitan Area)
2021,Las Vegas,San Francisco,125.02,NV,CA (Metropolitan Area)
2021,Las Vegas,San Francisco,143.44,NV,CA (Metropolitan Area)
2021,Las Vegas,San Francisco,146.52,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,129.49,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,115.11,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,95.37,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,115.36,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,120.51,NV,CA (Metropolitan Area)
2021,Indianapolis,Washington,185.27,IN,DC (Metropolitan Area)
2021,Indianapolis,Washington,179.13,IN,DC (Metropolitan Area)
2021,Indianapolis,Washington,178.68,IN,DC (Metropolitan Area)
2021,Indianapolis,New York City,225.18,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,241.07,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,210.76,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,213.99,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,197.44,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,213.15,IN,NY (Metropolitan Area)
2021,Indianapolis,San Francisco,227.04,IN,CA (Metropolitan Area)
2021,Indianapolis,San Francisco,303.83,IN,CA (Metropolitan Area)
2021,Indianapolis,San Francisco,282.79,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,233.52,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,224.81,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,210.13,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,257.59,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,249.37,IN,CA (Metropolitan Area)
2021,San Francisco,Seattle,122.63,CA (Metropolitan Area),WA
2021,San Francisco,Seattle,139.51,CA (Metropolitan Area),WA
2021,San Francisco,Seattle,124.77,CA (Metropolitan Area),WA
2021,San Francisco,Washington,248.04,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,276.68,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,267.89,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,340.52,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,319.63,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,408.78,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,270.01,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,266.07,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,254.54,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Seattle,213.5,FL (Metropolitan Area),WA
2021,Miami,Seattle,217.91,FL (Metropolitan Area),WA
2021,Miami,Nashville,121.28,FL (Metropolitan Area),TN
2021,Miami,Nashville,143.16,FL (Metropolitan Area),TN
2021,Miami,Washington,136.1,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,167.53,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,183.0,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,145.43,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,197.98,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,195.7,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,New York City,142.52,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,180.07,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,168.23,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,144.4,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,141.02,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,243.6,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,153.37,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,223.48,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,136.21,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,149.66,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,162.93,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,159.07,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,San Francisco,184.58,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,310.44,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,247.39,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,204.4,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,274.04,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,246.74,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,New Orleans,127.01,FL (Metropolitan Area),LA
2021,Miami,New Orleans,162.71,FL (Metropolitan Area),LA
2021,Miami,San Diego,205.85,FL (Metropolitan Area),CA
2021,Miami,San Diego,253.04,FL (Metropolitan Area),CA
2021,Miami,Portland,202.43,FL (Metropolitan Area),OR
2021,Miami,Portland,240.0,FL (Metropolitan Area),OR
2021,Los Angeles,Seattle,143.99,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,130.12,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,118.55,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,124.47,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,134.74,CA (Metropolitan Area),WA
2021,Los Angeles,Nashville,176.05,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,176.83,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,115.37,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,249.67,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,228.1,CA (Metropolitan Area),TN
2021,Los Angeles,Washington,273.63,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,250.92,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,272.94,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,209.8,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,252.17,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,254.48,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,144.89,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,177.89,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,164.09,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,274.41,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,269.04,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,277.79,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,283.43,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,284.07,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,286.52,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,New York City,253.27,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,158.5,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,248.17,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,227.71,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,307.1,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,316.36,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,291.26,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,351.37,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,242.46,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,232.5,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,233.73,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,540.0,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,266.44,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,191.93,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,298.62,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,381.91,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,314.5,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,245.14,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,241.28,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,343.0,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,374.77,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,278.6,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,338.47,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,239.37,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,246.63,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,208.67,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,San Francisco,139.82,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,126.15,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,132.91,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,126.93,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,135.45,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,124.86,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,119.38,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,149.92,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,124.65,CA (Metropolitan Area),CA (Metropolitan Area)
